WordIndex,OriginalCode,RollupCode
816,E948.3,PheCode:941
817,201.68,PheCode:201
818,851.95,PheCode:816
819,045.22,PheCode:324
820,765.07,PheCode:637
822,886.1,PheCode:872
823,721.0,PheCode:721
823,721.0,PheCode:721.1
824,649.60,PheCode:649
825,790.1,PheCode:790.1
826,801.33,PheCode:819
827,016.24,PheCode:010
828,976.8,PheCode:976
830,209.61,PheCode:209
832,349.81,PheCode:349
833,483.8,PheCode:480
834,082.1,PheCode:136
835,516.69,PheCode:504
836,560.0,PheCode:560
836,560.0,PheCode:560.4
837,250.73,PheCode:250
837,250.73,PheCode:250.1
837,250.73,PheCode:250.15
838,526.69,PheCode:526
840,709.4,PheCode:701
840,709.4,PheCode:701.5
841,865.11,PheCode:1008
842,995.1,PheCode:946
843,279.00,PheCode:279
843,279.00,PheCode:279.1
843,279.00,PheCode:279.11
844,755.31,PheCode:755
844,755.31,PheCode:755.6
845,E945.6,PheCode:975
846,378.23,PheCode:378
846,378.23,PheCode:378.1
847,364.75,PheCode:379
847,364.75,PheCode:379.5
848,209.75,PheCode:195
849,196.2,PheCode:198
849,196.2,PheCode:198.1
850,719.43,PheCode:745
851,451.0,PheCode:451
851,451.0,PheCode:451.2
852,719.25,PheCode:741
852,719.25,PheCode:741.6
853,232.8,PheCode:172
853,232.8,PheCode:172.3
854,371.11,PheCode:364
855,126.0,PheCode:134
858,813.42,PheCode:803
858,813.42,PheCode:803.2
859,114.4,PheCode:480
859,114.4,PheCode:480.3
860,225.0,PheCode:225
860,225.0,PheCode:225.1
861,V12.79,PheCode:564.9
862,711.93,PheCode:711
863,800.36,PheCode:819
864,808.8,PheCode:802
865,E953.9,PheCode:297
865,E953.9,PheCode:297.2
866,301.83,PheCode:301
866,301.83,PheCode:301.2
868,V02.62,PheCode:1010
869,E858.0,PheCode:962
869,E858.0,PheCode:962.3
870,443.22,PheCode:442
870,443.22,PheCode:442.4
871,870.8,PheCode:870
871,870.8,PheCode:870.1
872,296.24,PheCode:296
872,296.24,PheCode:296.2
872,296.24,PheCode:296.22
873,362.66,PheCode:362
873,362.66,PheCode:362.6
874,E865.0,PheCode:930
875,E942.7,PheCode:972
878,867.5,PheCode:1008
879,866.11,PheCode:1008
880,906.7,PheCode:1000
883,373.01,PheCode:371
883,373.01,PheCode:371.3
884,711.20,PheCode:711
884,711.20,PheCode:711.3
886,E953.1,PheCode:297
886,E953.1,PheCode:297.2
887,362.57,PheCode:362
887,362.57,PheCode:362.2
887,362.57,PheCode:362.27
888,600.3,PheCode:600
889,287.39,PheCode:287
889,287.39,PheCode:287.3
889,287.39,PheCode:287.31
890,131.8,PheCode:131
891,074.3,PheCode:079
892,520.2,PheCode:520
892,520.2,PheCode:520.1
893,671.11,PheCode:671
894,670.34,PheCode:647.3
895,152.8,PheCode:159
895,152.8,PheCode:159.2
897,V10.79,PheCode:202
898,851.20,PheCode:816
899,346.92,PheCode:340
900,671.10,PheCode:671
901,016.21,PheCode:010
902,045.90,PheCode:324
903,379.46,PheCode:379
903,379.46,PheCode:379.4
904,212.0,PheCode:212
905,300.01,PheCode:300
905,300.01,PheCode:300.1
905,300.01,PheCode:300.12
907,013.32,PheCode:010
908,674.20,PheCode:674
909,142.2,PheCode:145
909,142.2,PheCode:145.3
910,712.87,PheCode:274
910,712.87,PheCode:274.2
911,707.9,PheCode:707
911,707.9,PheCode:707.3
912,652.60,PheCode:652
913,512.8,PheCode:506
914,110.6,PheCode:110
914,110.6,PheCode:110.1
916,521.11,PheCode:521
916,521.11,PheCode:521.2
917,385.24,PheCode:385
917,385.24,PheCode:385.5
918,863.94,PheCode:1008
919,748.0,PheCode:749
924,524.69,PheCode:526
924,524.69,PheCode:526.4
925,380.81,PheCode:380
926,365.70,PheCode:365
927,694.4,PheCode:695
927,694.4,PheCode:695.2
927,694.4,PheCode:695.22
928,707.20,PheCode:707
928,707.20,PheCode:707.1
929,380.22,PheCode:380.1
930,670.02,PheCode:647.3
932,960.7,PheCode:963
932,960.7,PheCode:963.1
933,744.49,PheCode:749
936,275.9,PheCode:275
937,188.9,PheCode:189
937,188.9,PheCode:189.2
937,188.9,PheCode:189.21
938,552.00,PheCode:550
938,552.00,PheCode:550.3
939,410.8,PheCode:411
939,410.8,PheCode:411.2
940,831.13,PheCode:830
941,339.85,PheCode:339
942,852.46,PheCode:818
943,671.90,PheCode:671
947,V12.50,PheCode:459
947,V12.50,PheCode:459.9
948,730.75,PheCode:710
948,730.75,PheCode:710.3
949,671.81,PheCode:671
950,528.71,PheCode:528
950,528.71,PheCode:528.6
951,678.03,PheCode:655
952,379.26,PheCode:379
952,379.26,PheCode:379.2
953,365.73,PheCode:365
954,648.11,PheCode:649
955,214.3,PheCode:214
956,623.9,PheCode:619
956,623.9,PheCode:619.4
957,372.9,PheCode:372
958,746.86,PheCode:747
958,746.86,PheCode:747.1
960,438.31,PheCode:433
960,438.31,PheCode:433.8
961,528.0,PheCode:528
961,528.0,PheCode:528.1
961,528.0,PheCode:528.11
963,617.8,PheCode:615
964,202.38,PheCode:202
965,013.65,PheCode:010
966,733.40,PheCode:733.4
967,E988.0,PheCode:297
969,804.42,PheCode:819
970,013.85,PheCode:010
971,845.00,PheCode:840
973,238.73,PheCode:200
975,201.51,PheCode:201
976,617.3,PheCode:615
977,642.44,PheCode:642
977,642.44,PheCode:642.1
978,948.74,PheCode:1000
979,091.9,PheCode:090
980,633.2,PheCode:634
980,633.2,PheCode:634.3
981,V15.0,PheCode:949
982,173.79,PheCode:172
982,173.79,PheCode:172.2
983,269.0,PheCode:261
986,236.90,PheCode:199
989,706.9,PheCode:706
990,E958.3,PheCode:297
990,E958.3,PheCode:297.2
991,668.93,PheCode:668
992,377.24,PheCode:377
993,719.10,PheCode:741
993,719.10,PheCode:741.5
994,E855.4,PheCode:971
995,309.81,PheCode:300
995,309.81,PheCode:300.9
996,618.1,PheCode:618
996,618.1,PheCode:618.2
997,823.91,PheCode:800
997,823.91,PheCode:800.3
998,474.00,PheCode:474
998,474.00,PheCode:474.2
999,622.0,PheCode:619
999,622.0,PheCode:619.3
1000,342.9,PheCode:342
1001,201.65,PheCode:201
1002,941.17,PheCode:1000
1003,011.33,PheCode:010
1004,V09.2,PheCode:041
1004,V09.2,PheCode:041.9
1005,760.78,PheCode:658
1006,518.2,PheCode:508
1007,719.7,PheCode:741
1007,719.7,PheCode:741.3
1009,999.60,PheCode:942
1010,793.19,PheCode:514
1011,870.9,PheCode:870
1011,870.9,PheCode:870.1
1012,852.29,PheCode:818
1012,852.29,PheCode:818.1
1014,V02.8,PheCode:1010
1015,207.21,PheCode:204
1016,041.03,PheCode:041
1016,041.03,PheCode:041.2
1017,807.4,PheCode:809
1018,E946.8,PheCode:976
1019,250.71,PheCode:250
1019,250.71,PheCode:250.1
1019,250.71,PheCode:250.15
1020,189.1,PheCode:189
1020,189.1,PheCode:189.1
1020,189.1,PheCode:189.12
1021,524.51,PheCode:526
1021,524.51,PheCode:526.3
1022,943.46,PheCode:1000
1024,V13.59,PheCode:781
1025,653.93,PheCode:652
1026,095.4,PheCode:090
1027,719.22,PheCode:741
1027,719.22,PheCode:741.6
1029,760.8,PheCode:658
1030,358.39,PheCode:358
1031,200.14,PheCode:202
1031,200.14,PheCode:202.2
1031,200.14,PheCode:202.23
1032,834.02,PheCode:830
1033,707.22,PheCode:707
1033,707.22,PheCode:707.1
1035,379.04,PheCode:379
1035,379.04,PheCode:379.1
1036,V73.89,PheCode:1010
1037,643.00,PheCode:643
1037,643.00,PheCode:643.1
1039,998.1,PheCode:850
1040,659.11,PheCode:645
1041,960.0,PheCode:960
1041,960.0,PheCode:960.2
1042,246.8,PheCode:246
1043,296.31,PheCode:296
1043,296.31,PheCode:296.2
1044,976.3,PheCode:976
1045,660.50,PheCode:652
1046,740.1,PheCode:752
1046,740.1,PheCode:752.1
1047,040.3,PheCode:041
1048,719.88,PheCode:741
1049,783.5,PheCode:276.8
1050,897.2,PheCode:872
1051,997.62,PheCode:874
1052,078.11,PheCode:078
1053,366.04,PheCode:366
1053,366.04,PheCode:366.1
1054,712.32,PheCode:274
1054,712.32,PheCode:274.2
1054,712.32,PheCode:274.21
1055,524.75,PheCode:524
1056,953.4,PheCode:907
1058,556.5,PheCode:555
1058,556.5,PheCode:555.2
1058,556.5,PheCode:555.21
1059,845.03,PheCode:840
1059,845.03,PheCode:840.3
1060,084.2,PheCode:133
1061,692.72,PheCode:938
1061,692.72,PheCode:938.1
1062,752.42,PheCode:751
1062,752.42,PheCode:751.1
1062,752.42,PheCode:751.11
1063,713.3,PheCode:713
1066,647.02,PheCode:647
1067,202.03,PheCode:202
1067,202.03,PheCode:202.2
1067,202.03,PheCode:202.21
1068,668.82,PheCode:668
1069,873.22,PheCode:870
1069,873.22,PheCode:870.4
1071,198.7,PheCode:198
1072,727.59,PheCode:727
1072,727.59,PheCode:727.5
1073,017.36,PheCode:010
1075,016.32,PheCode:010
1076,249.70,PheCode:249
1077,851.21,PheCode:816
1080,956.0,PheCode:907
1081,312.35,PheCode:312
1081,312.35,PheCode:312.3
1083,256.2,PheCode:258.1
1085,345.9,PheCode:345
1086,634.72,PheCode:634
1088,376.02,PheCode:369
1089,803.66,PheCode:819
1090,062.8,PheCode:323
1092,276.0,PheCode:276
1092,276.0,PheCode:276.1
1092,276.0,PheCode:276.11
1093,765.19,PheCode:637
1094,277.09,PheCode:499
1095,839.06,PheCode:830
1096,164.2,PheCode:164
1097,749.03,PheCode:749
1097,749.03,PheCode:749.1
1098,444.89,PheCode:444
1099,945.53,PheCode:1000
1100,117.4,PheCode:117
1101,754.60,PheCode:755
1101,754.60,PheCode:755.1
1103,802.5,PheCode:819
1104,753.5,PheCode:751
1104,753.5,PheCode:751.2
1105,779.32,PheCode:656.3
1106,523.10,PheCode:523
1106,523.10,PheCode:523.1
1107,337.29,PheCode:355
1109,804.30,PheCode:819
1110,795.31,PheCode:041
1112,521.1,PheCode:521
1112,521.1,PheCode:521.2
1113,780.39,PheCode:345
1113,780.39,PheCode:345.3
1114,729.73,PheCode:729.7
1115,154.1,PheCode:153
1115,154.1,PheCode:153.3
1118,870.0,PheCode:870
1118,870.0,PheCode:870.1
1119,066.9,PheCode:079
1120,851.34,PheCode:816
1121,383.01,PheCode:381
1121,383.01,PheCode:381.3
1122,344.32,PheCode:344
1123,375.01,PheCode:379
1124,385.10,PheCode:385
1124,385.10,PheCode:385.5
1125,207.20,PheCode:204
1126,305.81,PheCode:316
1127,V58.12,PheCode:197
1130,649.70,PheCode:636
1130,649.70,PheCode:636.8
1133,758.81,PheCode:758
1133,758.81,PheCode:758.1
1134,608.89,PheCode:608
1135,121.0,PheCode:134
1136,804.91,PheCode:819
1137,722.70,PheCode:722
1137,722.70,PheCode:722.7
1138,162.3,PheCode:165
1138,162.3,PheCode:165.1
1139,030.2,PheCode:031
1139,030.2,PheCode:031.1
1140,303.00,PheCode:317
1141,411.81,PheCode:411
1141,411.81,PheCode:411.4
1142,724.6,PheCode:724
1142,724.6,PheCode:724.1
1143,620.1,PheCode:628
1144,066.40,PheCode:079
1145,378.03,PheCode:378
1145,378.03,PheCode:378.1
1146,801.04,PheCode:819
1147,743.57,PheCode:753
1147,743.57,PheCode:753.2
1149,800.41,PheCode:819
1150,302.89,PheCode:302
1151,851.24,PheCode:816
1152,648.10,PheCode:649
1154,705.89,PheCode:705
1155,249.90,PheCode:249
1156,040.81,PheCode:041
1157,660.83,PheCode:652
1158,718.42,PheCode:739
1159,516.30,PheCode:504
1159,516.30,PheCode:504.1
1160,240.0,PheCode:240
1162,653.33,PheCode:652
1163,815.14,PheCode:804
1164,736.70,PheCode:735
1165,851.19,PheCode:816
1166,304.62,PheCode:316
1167,386.04,PheCode:386
1167,386.04,PheCode:386.1
1168,315.9,PheCode:315
1169,016.51,PheCode:010
1170,294.1,PheCode:290
1170,294.1,PheCode:290.1
1171,996.53,PheCode:859
1172,787.23,PheCode:532
1173,812.49,PheCode:803
1173,812.49,PheCode:803.1
1174,102.8,PheCode:130
1175,764.2,PheCode:637
1176,567.23,PheCode:567
1177,729.79,PheCode:729.7
1178,611.71,PheCode:613
1178,611.71,PheCode:613.5
1179,153.0,PheCode:153
1179,153.0,PheCode:153.2
1180,724.5,PheCode:760
1182,371.24,PheCode:364
1183,646.82,PheCode:646
1185,972.2,PheCode:972
1185,972.2,PheCode:972.2
1186,794.8,PheCode:573.7
1187,801.09,PheCode:819
1188,038.1,PheCode:038
1188,038.1,PheCode:038.2
1189,093.20,PheCode:090
1190,E936.0,PheCode:966
1191,209.12,PheCode:153
1191,209.12,PheCode:153.2
1192,654.03,PheCode:619
1192,654.03,PheCode:619.2
1193,806.9,PheCode:805
1195,690.12,PheCode:690
1195,690.12,PheCode:690.1
1196,277.88,PheCode:277
1197,389.21,PheCode:389
1198,445.02,PheCode:444
1198,445.02,PheCode:444.5
1201,996.70,PheCode:859
1202,223.9,PheCode:223
1203,553.01,PheCode:550
1203,553.01,PheCode:550.3
1204,258.9,PheCode:259
1205,715.21,PheCode:740
1205,715.21,PheCode:740.1
1205,715.21,PheCode:740.12
1207,665.31,PheCode:665
1208,230.8,PheCode:155
1209,718.59,PheCode:741
1209,718.59,PheCode:741.1
1210,249.51,PheCode:249
1212,765.10,PheCode:637
1213,714.33,PheCode:714
1213,714.33,PheCode:714.2
1215,956.5,PheCode:907
1216,838.09,PheCode:830
1217,718.74,PheCode:742
1217,718.74,PheCode:742.2
1219,660.13,PheCode:652
1220,800.79,PheCode:819
1222,218.0,PheCode:218
1222,218.0,PheCode:218.1
1223,768.73,PheCode:661
1224,755.32,PheCode:755
1224,755.32,PheCode:755.6
1225,771.8,PheCode:657
1226,943.29,PheCode:1000
1227,851.29,PheCode:816
1228,706.1,PheCode:706
1228,706.1,PheCode:706.1
1230,383.33,PheCode:381
1230,383.33,PheCode:381.3
1231,620.5,PheCode:619
1231,620.5,PheCode:619.1
1232,E949.9,PheCode:941
1233,652.80,PheCode:652
1234,321.0,PheCode:320
1236,524.12,PheCode:526
1236,524.12,PheCode:526.3
1237,847.3,PheCode:841
1238,017.75,PheCode:010
1239,V32.00,PheCode:634
1240,692.81,PheCode:939
1241,284.0,PheCode:284
1241,284.0,PheCode:284.2
1242,757.0,PheCode:757
1244,V01.82,PheCode:1010
1245,789.09,PheCode:785
1246,951.5,PheCode:907
1247,404.91,PheCode:401
1247,404.91,PheCode:401.2
1248,359.5,PheCode:359
1248,359.5,PheCode:359.2
1249,011.41,PheCode:010
1250,536.40,PheCode:536
1250,536.40,PheCode:536.7
1252,366.15,PheCode:366
1252,366.15,PheCode:366.2
1253,327.26,PheCode:327.3
1253,327.26,PheCode:327.31
1254,307.48,PheCode:327
1254,307.48,PheCode:327.5
1256,384.24,PheCode:384
1256,384.24,PheCode:384.4
1258,099.55,PheCode:090
1258,099.55,PheCode:090.3
1260,569.82,PheCode:556
1260,569.82,PheCode:556.1
1261,077.2,PheCode:369
1261,077.2,PheCode:369.2
1262,151.5,PheCode:151
1263,804.73,PheCode:819
1264,478.25,PheCode:479
1265,197.5,PheCode:198
1265,197.5,PheCode:198.3
1267,730.32,PheCode:710
1267,730.32,PheCode:710.2
1268,998.59,PheCode:080
1269,754.1,PheCode:749
1270,098.13,PheCode:090
1270,098.13,PheCode:090.2
1271,661.03,PheCode:661
1272,242.41,PheCode:242
1273,209.25,PheCode:159
1274,249.00,PheCode:249
1276,366.9,PheCode:366
1278,249.80,PheCode:249
1280,478.9,PheCode:479
1281,710.9,PheCode:709
1281,710.9,PheCode:709.7
1282,041.04,PheCode:041
1282,041.04,PheCode:041.2
1283,123.2,PheCode:134
1283,123.2,PheCode:134.1
1284,508.1,PheCode:500
1285,V47.4,PheCode:599
1286,711.51,PheCode:711
1287,673.11,PheCode:671
1288,707.15,PheCode:707
1288,707.15,PheCode:707.2
1289,357.8,PheCode:357
1290,507.1,PheCode:500
1291,715.28,PheCode:740
1291,715.28,PheCode:740.1
1291,715.28,PheCode:740.12
1292,648.63,PheCode:649
1293,250.12,PheCode:250
1293,250.12,PheCode:250.2
1293,250.12,PheCode:250.21
1294,669.40,PheCode:669
1295,312.21,PheCode:312
1296,816.02,PheCode:804
1297,953.5,PheCode:907
1298,717.40,PheCode:835
1299,823.02,PheCode:800
1299,823.02,PheCode:800.3
1300,059.21,PheCode:079
1301,255.8,PheCode:255
1302,155.0,PheCode:155
1302,155.0,PheCode:155.1
1304,779.0,PheCode:656
1305,941.18,PheCode:1000
1307,041.1,PheCode:041
1307,041.1,PheCode:041.1
1309,512.81,PheCode:506
1311,585.6,PheCode:585
1311,585.6,PheCode:585.3
1311,585.6,PheCode:585.32
1312,780.60,PheCode:783
1313,302.82,PheCode:302
1314,767.1,PheCode:665
1315,361.12,PheCode:361
1315,361.12,PheCode:361.2
1316,956.4,PheCode:907
1317,812.12,PheCode:803
1317,812.12,PheCode:803.1
1318,176.1,PheCode:230
1319,749.04,PheCode:749
1319,749.04,PheCode:749.1
1320,800.62,PheCode:819
1321,237.6,PheCode:191
1322,806.06,PheCode:805
1324,E941.3,PheCode:971
1326,E855.9,PheCode:971
1327,095.6,PheCode:090
1328,018.85,PheCode:010
1329,839.16,PheCode:830
1330,788.41,PheCode:599
1330,788.41,PheCode:599.5
1331,094.86,PheCode:090
1332,223.0,PheCode:223
1333,208.80,PheCode:204
1334,692.77,PheCode:938
1334,692.77,PheCode:938.1
1335,384.23,PheCode:384
1335,384.23,PheCode:384.4
1336,626.8,PheCode:626
1336,626.8,PheCode:626.1
1337,046.0,PheCode:324
1338,813.21,PheCode:803
1338,813.21,PheCode:803.2
1339,335.20,PheCode:334
1339,335.20,PheCode:334.2
1339,335.20,PheCode:334.21
1340,385.01,PheCode:385
1340,385.01,PheCode:385.5
1341,209.50,PheCode:208
1343,281.2,PheCode:281
1343,281.2,PheCode:281.1
1343,281.2,PheCode:281.13
1344,093.0,PheCode:090
1345,V40.2,PheCode:306
1346,571.42,PheCode:070.4
1347,616.89,PheCode:614
1347,616.89,PheCode:614.5
1350,376.51,PheCode:376
1351,654.71,PheCode:619
1351,654.71,PheCode:619.4
1352,985.8,PheCode:985
1353,711.65,PheCode:711
1354,608.1,PheCode:603
1354,608.1,PheCode:603.2
1355,346.23,PheCode:340
1356,718.09,PheCode:742
1356,718.09,PheCode:742.8
1357,808.49,PheCode:802
1358,382.00,PheCode:381
1358,382.00,PheCode:381.1
1358,382.00,PheCode:381.11
1360,775.7,PheCode:656
1360,775.7,PheCode:656.3
1362,V45.0,PheCode:426
1362,V45.0,PheCode:426.9
1362,V45.0,PheCode:426.91
1364,453.3,PheCode:452
1365,520.3,PheCode:520
1366,719.30,PheCode:716
1366,719.30,PheCode:716.8
1367,804.23,PheCode:819
1368,737.30,PheCode:737
1368,737.30,PheCode:737.3
1369,V10.51,PheCode:189
1369,V10.51,PheCode:189.2
1369,V10.51,PheCode:189.21
1370,371.30,PheCode:364
1371,692.74,PheCode:938
1371,692.74,PheCode:938.2
1372,274.11,PheCode:274
1372,274.11,PheCode:274.1
1372,274.11,PheCode:274.11
1373,235.2,PheCode:158
1374,530.8,PheCode:530
1375,673.83,PheCode:671
1376,156.8,PheCode:159
1376,156.8,PheCode:159.3
1377,444.9,PheCode:444
1378,608.21,PheCode:603
1379,333.82,PheCode:333
1379,333.82,PheCode:333.4
1380,863.52,PheCode:1008
1385,975.2,PheCode:975
1386,642.64,PheCode:642
1386,642.64,PheCode:642.1
1390,628.8,PheCode:626
1390,628.8,PheCode:626.8
1393,948.40,PheCode:1000
1395,428.21,PheCode:428
1395,428.21,PheCode:428.3
1396,745.5,PheCode:747
1396,745.5,PheCode:747.1
1396,745.5,PheCode:747.11
1397,706.8,PheCode:706
1397,706.8,PheCode:706.8
1398,256.31,PheCode:627
1398,256.31,PheCode:627.5
1399,525.22,PheCode:525
1399,525.22,PheCode:525.2
1400,801.51,PheCode:819
1401,201.17,PheCode:201
1402,704.00,PheCode:704
1402,704.00,PheCode:704.1
1403,017.65,PheCode:010
1406,641.23,PheCode:635
1406,641.23,PheCode:635.2
1407,368.69,PheCode:368
1409,718.11,PheCode:742
1409,718.11,PheCode:742.1
1410,788.62,PheCode:599
1410,788.62,PheCode:599.9
1411,202.35,PheCode:202
1414,362.12,PheCode:362
1414,362.12,PheCode:362.3
1415,429.2,PheCode:414
1415,429.2,PheCode:414.2
1416,832.11,PheCode:830
1417,050.0,PheCode:079
1419,523.6,PheCode:523
1420,890.2,PheCode:871
1421,730.04,PheCode:710
1421,730.04,PheCode:710.1
1421,730.04,PheCode:710.11
1422,098.82,PheCode:090
1422,098.82,PheCode:090.2
1423,716.36,PheCode:716
1425,789.33,PheCode:579
1426,901.82,PheCode:1007
1427,332.0,PheCode:332
1429,934.1,PheCode:1001
1430,977.4,PheCode:979
1431,966.1,PheCode:966
1432,780.62,PheCode:783
1432,780.62,PheCode:783.1
1433,264.4,PheCode:261
1433,264.4,PheCode:261.1
1434,942.10,PheCode:1000
1435,V54.20,PheCode:743
1435,V54.20,PheCode:743.2
1436,447.9,PheCode:447
1437,955.6,PheCode:907
1439,716.41,PheCode:716
1440,730.22,PheCode:710
1440,730.22,PheCode:710.1
1440,730.22,PheCode:710.19
1441,736.73,PheCode:735
1442,852.02,PheCode:818
1442,852.02,PheCode:818.2
1443,978.1,PheCode:941
1444,150.8,PheCode:150
1445,426.3,PheCode:426
1445,426.3,PheCode:426.3
1445,426.3,PheCode:426.32
1446,114.5,PheCode:480
1446,114.5,PheCode:480.3
1447,800.56,PheCode:819
1448,012.13,PheCode:010
1449,805.07,PheCode:805
1450,642.00,PheCode:642
1451,756.12,PheCode:754
1451,756.12,PheCode:754.2
1452,122.5,PheCode:134
1452,122.5,PheCode:134.1
1453,851.53,PheCode:816
1454,711.72,PheCode:711
1455,718.50,PheCode:741
1455,718.50,PheCode:741.1
1456,221.1,PheCode:221
1457,800.94,PheCode:819
1458,112.84,PheCode:112
1459,209.57,PheCode:208
1460,793.91,PheCode:278
1460,793.91,PheCode:278.1
1461,795.12,PheCode:792
1461,795.12,PheCode:792.1
1462,194.9,PheCode:194
1463,806.37,PheCode:805
1464,800.22,PheCode:819
1465,611.0,PheCode:613
1465,611.0,PheCode:613.1
1466,046.9,PheCode:324
1467,201.20,PheCode:201
1468,V75.0,PheCode:1010
1469,872.71,PheCode:870
1469,872.71,PheCode:870.2
1470,016.50,PheCode:010
1472,751.3,PheCode:750
1472,751.3,PheCode:750.2
1472,751.3,PheCode:750.21
1473,305.50,PheCode:316
1476,302.1,PheCode:302
1477,716.85,PheCode:716
1477,716.85,PheCode:716.9
1479,996.67,PheCode:081
1480,671.13,PheCode:671
1484,302.53,PheCode:302
1485,333.4,PheCode:333
1485,333.4,PheCode:333.3
1486,381.02,PheCode:381
1486,381.02,PheCode:381.1
1487,656.80,PheCode:655
1488,821.21,PheCode:800
1488,821.21,PheCode:800.2
1489,170.4,PheCode:170
1489,170.4,PheCode:170.1
1490,530.5,PheCode:530
1490,530.5,PheCode:530.5
1491,362.81,PheCode:362
1491,362.81,PheCode:362.8
1492,478.71,PheCode:473
1493,673.13,PheCode:671
1494,296.14,PheCode:296
1494,296.14,PheCode:296.1
1496,013.41,PheCode:010
1497,575.0,PheCode:574
1497,575.0,PheCode:574.3
1498,996.1,PheCode:854
1499,017.95,PheCode:010
1500,017.81,PheCode:010
1501,011.84,PheCode:010
1502,784.3,PheCode:292
1502,784.3,PheCode:292.1
1502,784.3,PheCode:292.11
1503,641.83,PheCode:635
1503,641.83,PheCode:635.2
1504,026.9,PheCode:041
1506,751.4,PheCode:750
1506,751.4,PheCode:750.2
1506,751.4,PheCode:750.21
1508,200.55,PheCode:202
1508,200.55,PheCode:202.2
1509,335.19,PheCode:334
1509,335.19,PheCode:334.2
1510,219.8,PheCode:218
1510,219.8,PheCode:218.2
1511,634.61,PheCode:634
1512,364.53,PheCode:379
1512,364.53,PheCode:379.5
1512,364.53,PheCode:379.51
1513,714.0,PheCode:714
1513,714.0,PheCode:714.1
1516,654.33,PheCode:619
1516,654.33,PheCode:619.2
1517,519.02,PheCode:519.1
1518,595.89,PheCode:592
1518,595.89,PheCode:592.1
1519,642.43,PheCode:642
1519,642.43,PheCode:642.1
1520,852.03,PheCode:818
1520,852.03,PheCode:818.2
1521,564.9,PheCode:564
1522,698.1,PheCode:698
1523,021.1,PheCode:008
1524,821.31,PheCode:800
1524,821.31,PheCode:800.2
1525,711.74,PheCode:711
1526,835.03,PheCode:830
1527,464.10,PheCode:465
1527,464.10,PheCode:465.4
1528,373.32,PheCode:939
1528,373.32,PheCode:939.1
1529,988.1,PheCode:988
1530,V01.89,PheCode:1010
1531,750.7,PheCode:750
1531,750.7,PheCode:750.1
1531,750.7,PheCode:750.15
1532,532.40,PheCode:531
1532,532.40,PheCode:531.1
1534,427.69,PheCode:427
1534,427.69,PheCode:427.6
1535,368.11,PheCode:368
1535,368.11,PheCode:368.9
1538,307.44,PheCode:327
1538,307.44,PheCode:327.1
1539,987.8,PheCode:987
1540,733.09,PheCode:743
1540,733.09,PheCode:743.1
1540,733.09,PheCode:743.13
1541,006.0,PheCode:008
1542,271.3,PheCode:271
1542,271.3,PheCode:271.3
1543,760.3,PheCode:658
1544,V41.0,PheCode:367
1545,V42.5,PheCode:364
1545,V42.5,PheCode:364.9
1546,345.50,PheCode:345
1546,345.50,PheCode:345.1
1546,345.50,PheCode:345.12
1547,649.50,PheCode:636
1548,224.8,PheCode:224
1549,521.9,PheCode:521
1550,996.62,PheCode:081
1551,454.8,PheCode:454
1551,454.8,PheCode:454.1
1551,454.8,PheCode:454.11
1552,674.94,PheCode:674
1553,293.9,PheCode:291
1553,293.9,PheCode:291.1
1554,018.03,PheCode:010
